;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
6376;FEMENINO;COMERCIO;VARIEDADES;BUENOS AIRES;2;9.0;7300000;MICROEMPRESARIAL;2017-11-28
6377;FEMENINO;SERVICIO;PELUQUERIA;ENCISO;3;8.0;7000000;MICROEMPRESARIAL;2018-07-18
6378;MASCULINO;INDUSTRIA;FABRICA DE ALIMENTOS;VILLA HERMOSA;3;8.0;28267000;EMPRESARIAL ED.;2016-08-19
6379;MASCULINO;SERVICIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;2;4.0;3500000;MICROEMPRESARIAL;2017-07-14
6380;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;PEDREGAL;3;6.0;7800000;MICROEMPRESARIAL;2018-10-25
6381;MASCULINO;SERVICIO;VARIEDADES;GIRARDOT;3;5.0;7377000;MICROEMPRESARIAL;2017-03-16
6382;FEMENINO;COMERCIO;VARIEDADES;LA CANDELARIA;2;10.0;6890000;MICROEMPRESARIAL;2016-02-09
6383;FEMENINO;COMERCIO;VARIEDADES;TEJELO;3;5.0;7000000;MICROEMPRESARIAL;2017-03-08
6384;FEMENINO;INDUSTRIA;PELUQUERIA;SAN JAVIER NO.1;2;13.0;5000000;MICROEMPRESARIAL;2016-07-21
6385;MASCULINO;SERVICIO;CAFE E INTERNET;SAN JAVIER NO.1;2;13.0;7000000;MICROEMPRESARIAL;2017-05-08
6386;FEMENINO;SERVICIO;PELUQUERIA;BELENCITO;2;13.0;7812000;MICROEMPRESARIAL;2018-04-03
6387;MASCULINO;COMERCIO;VARIEDADES;BUENOS AIRES;3;9.0;7800000;MICROEMPRESARIAL;2018-06-06
6388;MASCULINO;INDUSTRIA;FABRICA DE;ARANJUEZ;3;4.0;7370000;MICROEMPRESARIAL;2017-01-20
6389;FEMENINO;COMERCIO;FOTOGRAFIA;POPULAR;2;1.0;4000000;MICROEMPRESARIAL;2016-11-04
6390;FEMENINO;INDUSTRIA;FABRICA DE;ENCISO;1;8.0;7377000;MICROEMPRESARIAL;2017-09-28
6391;MASCULINO;INDUSTRIA;VENTA DE CALZADO;MORAVIA;2;4.0;7000000;MICROEMPRESARIAL;2017-03-21
6392;MASCULINO;INDUSTRIA;FABRICA DE;CAMPO VALDES NO. 1;3;4.0;19500000;EMPRESARIAL ED.;2018-06-07
6393;FEMENINO;SERVICIO;PRODUCTOS DE BELLEZA;SANTA LUCIA;2;12.0;6000000;MICROEMPRESARIAL;2016-09-15
6394;FEMENINO;COMERCIO;VARIEDADES;DOCE DE OCTUBRE NO.1;2;6.0;3000000;MICROEMPRESARIAL;2018-01-31
6396;MASCULINO;SERVICIO;LAVANDERIA;ROBLEDO;1;7.0;7300000;MICROEMPRESARIAL;2017-03-07
6397;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ARANJUEZ;3;4.0;5000000;MICROEMPRESARIAL;2017-07-25
6398;FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;7377170;MICROEMPRESARIAL;2017-12-05
6399;FEMENINO;COMERCIO;PAPELERIA;SANTA CRUZ;2;2.0;1800000;MICROEMPRESARIAL;2016-11-15
6400;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;1;4.0;3200000;MICROEMPRESARIAL;2018-01-31
6401;FEMENINO;INDUSTRIA;FABRICA DE;FLORENCIA;3;5.0;3500000;MICROEMPRESARIAL;2018-07-13
6402;FEMENINO;SERVICIO;PELUQUERIA;PLAYON DE LOS ;2;2.0;7300000;MICROEMPRESARIAL;2017-07-17
6403;FEMENINO;INDUSTRIA;FABRICA DE;20 DE JULIO;1;13.0;5000000;MICROEMPRESARIAL;2018-05-16
6404;FEMENINO;SERVICIO;TIENDA;ENCISO;2;8.0;2000000;MICROEMPRESARIAL;2017-03-08
6405;FEMENINO;AGROPECUARIA;CRIADERO DE ANIMALES;SAN JAVIER NO.1;2;13.0;4000000;MICROEMPRESARIAL;2016-04-07
6406;FEMENINO;COMERCIO;PRODUCTOS DE BELLEZA;BUENOS AIRES;2;9.0;7337000;MICROEMPRESARIAL;2017-06-30
6407;FEMENINO;COMERCIO;RESTAURANTE;BARRIO CAICEDO;2;9.0;5000000;MICROEMPRESARIAL;2018-01-24
6408;FEMENINO;COMERCIO;VARIEDADES;VILLA HERMOSA;2;8.0;7000000;MICROEMPRESARIAL;2017-12-04
6409;FEMENINO;SERVICIO;TIENDA;BUENOS AIRES;2;9.0;7000000;MICROEMPRESARIAL;2017-07-21
6410;MASCULINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 1;3;4.0;3500000;MICROEMPRESARIAL;2019-06-19
6411;FEMENINO;SERVICIO;RESTAURANTE;MANRIQUE CENTRAL NO. 2;1;3.0;7800000;MICROEMPRESARIAL;2018-02-14
6412;MASCULINO;COMERCIO;VARIEDADES;LA MILAGROSA;2;9.0;5000000;MICROEMPRESARIAL;2017-08-30
6413;FEMENINO;INDUSTRIA;FABRICA DE;ENCISO;2;8.0;2500000;MICROEMPRESARIAL;2018-04-16
6414;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;BELENCITO;2;13.0;7000000;MICROEMPRESARIAL;2017-04-25
6415;FEMENINO;INDUSTRIA;FOTOGRAFIA;PEDREGAL;3;6.0;1500000;MICROEMPRESARIAL;2019-05-20
6417;FEMENINO;COMERCIO;TIENDA;CABECERA SAN CRISTOBAL;2;60.0;7000000;MICROEMPRESARIAL;2018-05-25
6418;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;2;4.0;6890000;MICROEMPRESARIAL;2016-09-30
6419;MASCULINO;INDUSTRIA;FABRICA DE;LA COLINA;2;15.0;7300000;MICROEMPRESARIAL;2017-06-08
6420;FEMENINO;SERVICIO;RECREATIVO EDUCATIVO;FUENTE CLARA;2;7.0;20000000;JURIDICA Y CAP.SEMILLA;2016-11-19
6421;FEMENINO;COMERCIO;VARIEDADES;DOCE DE OCTUBRE NO.1;2;6.0;3000000;MICROEMPRESARIAL;2017-05-08
6422;FEMENINO;SERVICIO;PAPELERIA;CABECERA SAN ANTONIO ;3;80.0;5000000;MICROEMPRESARIAL;2016-10-07
6423;FEMENINO;COMERCIO;VARIEDADES;LORETO;3;9.0;2000000;MICROEMPRESARIAL;2017-10-05
6424;MASCULINO;COMERCIO;MISCELANEA;SAN JAVIER NO.1;2;13.0;1000000;MICROEMPRESARIAL;2018-03-09
6425;FEMENINO;COMERCIO;VARIEDADES;LOPEZ DE MESA;3;7.0;7500000;MICROEMPRESARIAL;2018-10-18
6426;FEMENINO;COMERCIO;TIENDA NATURISTA;SANTA INES;3;3.0;6890000;MICROEMPRESARIAL;2016-07-08
6427;FEMENINO;COMERCIO;VARIEDADES;PABLO VI;2;2.0;4000000;MICROEMPRESARIAL;2016-12-28
6428;MASCULINO;SERVICIO;MANTENIMIENTO EN;SAN JAVIER NO.1;2;13.0;19500000;MICROEMPRESARIAL;2018-02-27
6430;FEMENINO;COMERCIO;FABRICA DE ALIMENTOS;CABECERA SAN ANTONIO ;2;80.0;7800000;MICROEMPRESARIAL;2018-06-12
6431;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;TRINIDAD;2;15.0;7800000;MICROEMPRESARIAL;2018-07-04
6433;MASCULINO;COMERCIO;TIENDA;20 DE JULIO;2;13.0;7300000;MICROEMPRESARIAL;2017-06-29
6434;MASCULINO;SERVICIO;RECREATIVO EDUCATIVO;LORETO;3;9.0;6;MICROEMPRESARIAL;2017-08-31
6435;FEMENINO;COMERCIO;CAFETERIA;PRADO;3;10.0;5000000;MICROEMPRESARIAL;2018-02-09
6436;FEMENINO;COMERCIO;PANADERIA;EL SALVADOR;3;9.0;4000000;MICROEMPRESARIAL;2017-04-19
6437;FEMENINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;1;13.0;5000000;MICROEMPRESARIAL;2017-04-27
6438;FEMENINO;COMERCIO;VARIEDADES;CALASANZ;2;12.0;7370000;MICROEMPRESARIAL;2017-06-12
6439;FEMENINO;INDUSTRIA;FABRICA DE;POPULAR;1;1.0;7800000;MICROEMPRESARIAL;2018-06-05
6440;FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;2;60.0;7800000;MICROEMPRESARIAL;2018-04-03
6441;FEMENINO;SERVICIO;RESTAURANTE;ROBLEDO;3;7.0;7000000;MICROEMPRESARIAL;2017-10-27
6442;FEMENINO;COMERCIO;TIENDA;POPULAR;2;1.0;7000000;MICROEMPRESARIAL;2017-08-09
6443;MASCULINO;INDUSTRIA;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;3;4.0;5000000;MICROEMPRESARIAL;2017-02-13
6444;MASCULINO;COMERCIO;TIENDA NATURISTA;POPULAR;2;1.0;7000000;MICROEMPRESARIAL;2018-05-11
6445;FEMENINO;SERVICIO;RESTAURANTE;VILLA HERMOSA;3;8.0;6000000;MICROEMPRESARIAL;2018-06-01
6446;FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;6000000;MICROEMPRESARIAL;2016-10-28
6447;FEMENINO;SERVICIO;COMIDAS RAPIDAS;ROBLEDO;3;7.0;4000000;MICROEMPRESARIAL;2017-05-12
6448;MASCULINO;COMERCIO;VARIEDADES;MANRIQUE ORIENTAL;1;3.0;3000000;MICROEMPRESARIAL;2018-03-12
6449;FEMENINO;COMERCIO;FABRICA DE;LA FRANCIA;2;2.0;6000000;MICROEMPRESARIAL;2018-06-21
6450;MASCULINO;SERVICIO;ORGANIZACIÓN Y;MANRIQUE ORIENTAL;3;3.0;20000000;JURIDICA Y CAP.SEMILLA;2016-12-16
6451;MASCULINO;COMERCIO;VARIEDADES;MIRAFLORES;3;9.0;7800000;MICROEMPRESARIAL;2018-04-04
6452;FEMENINO;COMERCIO;VARIEDADES;CABECERA SAN CRISTOBAL;2;60.0;7377000;MICROEMPRESARIAL;2017-08-02
6453;FEMENINO;COMERCIO;RESTAURANTE;CRISTO REY;3;15.0;6000000;MICROEMPRESARIAL;2018-01-24
6454;MASCULINO;INDUSTRIA;FABRICA DE;ARANJUEZ;2;4.0;7800000;MICROEMPRESARIAL;2018-06-21
6455;MASCULINO;INDUSTRIA;FABRICA DE;EL SALVADOR;2;9.0;7370000;MICROEMPRESARIAL;2017-02-01
6456;MASCULINO;COMERCIO;VARIEDADES;PICACHITO;1;6.0;6800000;MICROEMPRESARIAL;2018-02-09
6457;MASCULINO;AGROPECUARIA;SEMBRADOS;CABECERA SAN CRISTOBAL;2;60.0;1500000;MICROEMPRESARIAL;2016-09-27
6458;MASCULINO;SERVICIO;COMIDAS RAPIDAS;CATALUNA;3;9.0;6890000;MICROEMPRESARIAL;2016-08-05
6459;FEMENINO;COMERCIO;VARIEDADES;BUENOS AIRES;3;9.0;7377000;MICROEMPRESARIAL;2017-05-04
6460;FEMENINO;INDUSTRIA;FABRICA DE;SAN JAVIER NO.1;3;13.0;3000000;MICROEMPRESARIAL;2017-10-20
6461;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;EL PINAL;2;8.0;4100000;CREDIOPORTUNO;2016-08-18
6462;MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2018-03-12
6463;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;20 DE JULIO;2;13.0;1600000;MICROEMPRESARIAL;2018-07-05
6464;MASCULINO;COMERCIO;COMIDAS RAPIDAS;SANTA CRUZ;2;2.0;5000000;MICROEMPRESARIAL;2018-02-14
6465;MASCULINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;3;13.0;7377000;MICROEMPRESARIAL;2017-11-17
6466;FEMENINO;COMERCIO;VARIEDADES;PABLO VI;2;2.0;6890000;MICROEMPRESARIAL;2016-06-20
6467;FEMENINO;COMERCIO;MISCELANEA;CAMPO VALDES NO. 2;3;3.0;7800000;MICROEMPRESARIAL;2019-04-05
6468;MASCULINO;COMERCIO;VARIEDADES;BUENOS AIRES;3;9.0;2000000;MICROEMPRESARIAL;2018-05-09
6469;FEMENINO;SERVICIO;FABRICA DE PRODUCTOS;MANRIQUE CENTRAL NO. 1;3;4.0;7300000;MICROEMPRESARIAL;2017-05-05
6470;MASCULINO;COMERCIO;DISTRIBUIDORA DE;SAN JOSE DE LA CIMA NO. ;1;3.0;5000000;MICROEMPRESARIAL;2018-12-20
6471;MASCULINO;COMERCIO;TIENDA;METROPOLITANO;2;13.0;8200000;MICROEMPRESARIAL;2019-02-14
6472;FEMENINO;COMERCIO;CHARCUTERIA;JARDIN BOTANICO;1;4.0;4100000;MICROEMPRESARIAL;2016-06-03
6473;MASCULINO;COMERCIO;FABRICA DE MUEBLES;SANTO DOMINGO SAVIO ;1;1.0;4000000;MICROEMPRESARIAL;2016-08-29
6474;MASCULINO;SERVICIO;FABRICA DE;SAN JAVIER NO.1;3;13.0;6890000;MICROEMPRESARIAL;2017-02-14
6475;FEMENINO;COMERCIO;TIENDA DE HELADOS;ROBLEDO;2;7.0;4000000;MICROEMPRESARIAL;2018-04-11
6476;MASCULINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;2;4.0;6280000;MICROEMPRESARIAL;2018-11-09
6477;FEMENINO;COMERCIO;VARIEDADES;CARPINELO;1;1.0;6000000;MICROEMPRESARIAL;2018-10-26
6478;FEMENINO;SERVICIO;EBANISTARIA;20 DE JULIO;2;13.0;5800000;MICROEMPRESARIAL;2016-08-25
6480;MASCULINO;COMERCIO;DISTRIBUIDORA DE;ENCISO;1;8.0;3000000;MICROEMPRESARIAL;2018-08-16
6481;FEMENINO;SERVICIO;FOTOGRAFIA;LA AVANZADA;1;1.0;5000000;MICROEMPRESARIAL;2017-04-21
6482;FEMENINO;INDUSTRIA;TIENDA;POPULAR;1;1.0;5000000;MICROEMPRESARIAL;2019-05-27
6483;FEMENINO;COMERCIO;TIENDA;MORAVIA;2;4.0;7000000;MICROEMPRESARIAL;2018-08-06
6484;FEMENINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;2;13.0;6500000;MICROEMPRESARIAL;2016-03-29
6485;FEMENINO;COMERCIO;MISCELANEA;BELEN;2;16.0;238491;MICROEMPRESARIAL;2016-12-06
6486;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;ENCISO;3;8.0;7800000;MICROEMPRESARIAL;2018-06-01
6487;MASCULINO;COMERCIO;VARIEDADES;MANRIQUE ORIENTAL;3;3.0;7377000;MICROEMPRESARIAL;2017-06-27
6488;FEMENINO;COMERCIO;VARIEDADES;EL CHAGUALO;3;10.0;7000000;MICROEMPRESARIAL;2017-06-28
6489;MASCULINO;COMERCIO;TIENDA;MANRIQUE CENTRAL NO. 1;2;4.0;7300000;MICROEMPRESARIAL;2017-12-18
6490;FEMENINO;COMERCIO;CAFE E INTERNET;FRANCISCO ANTONIO ZEA;3;5.0;5000000;MICROEMPRESARIAL;2016-09-23
6491;MASCULINO;COMERCIO;VARIEDADES;CASTILLA;2;5.0;7800000;MICROEMPRESARIAL;2018-12-04
6492;FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;1;60.0;1000000;MICROEMPRESARIAL;2018-04-23
6493;FEMENINO;SERVICIO;MANTENIMIENTO EN;POPULAR;2;1.0;7000000;MICROEMPRESARIAL;2018-11-15
6494;FEMENINO;INDUSTRIA;FABRICA DE;ALFONSO LOPEZ;3;5.0;7300000;MICROEMPRESARIAL;2017-12-28
6495;MASCULINO;SERVICIO;COMIDAS RAPIDAS;EL SALVADOR;3;9.0;3500000;MICROEMPRESARIAL;2017-08-17
6496;MASCULINO;INDUSTRIA;PUBLICIDAD Y;BELEN;3;16.0;7800000;MICROEMPRESARIAL;2018-06-20
6497;FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;1;9.0;2750000;MICROEMPRESARIAL;2018-05-10
6498;FEMENINO;COMERCIO;VARIEDADES;SANTO DOMINGO SAVIO ;2;1.0;3000000;MICROEMPRESARIAL;2018-07-13
6499;FEMENINO;COMERCIO;TIENDA;LAS BRISAS;3;5.0;5500000;MICROEMPRESARIAL;2018-03-21
6500;MASCULINO;SERVICIO;VARIEDADES;PABLO VI;2;2.0;6000000;MICROEMPRESARIAL;2019-03-28
6501;MASCULINO;COMERCIO;VARIEDADES;ENCISO;1;8.0;7000000;MICROEMPRESARIAL;2018-03-23
6502;MASCULINO;INDUSTRIA;FABRICA DE REPUESTOS;CALASANZ;3;12.0;8281000;MICROEMPRESARIAL;2019-06-14
6503;MASCULINO;SERVICIO;RECREATIVO EDUCATIVO;BELEN;3;16.0;7370000;MICROEMPRESARIAL;2017-06-01
6504;FEMENINO;COMERCIO;VARIEDADES;ENCISO;2;8.0;1000000;MICROEMPRESARIAL;2018-01-24
6505;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;JUAN XXIII LA QUIEBRA;2;13.0;5000000;MICROEMPRESARIAL;2017-10-11
6506;FEMENINO;SERVICIO;PELUQUERIA;ROBLEDO;3;7.0;7377000;MICROEMPRESARIAL;2017-03-31
6507;FEMENINO;SERVICIO;CAFETERIA;VILLA HERMOSA;3;8.0;4400000;CREDIOPORTUNO;2018-01-03
6508;FEMENINO;SERVICIO;VARIEDADES;LA SIERRA;1;8.0;1800000;MICROEMPRESARIAL;2019-01-09
6509;FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN ANTONIO ;3;80.0;5000000;MICROEMPRESARIAL;2018-03-20
6510;FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;3;7.0;7377000;MICROEMPRESARIAL;2017-01-31
6511;MASCULINO;COMERCIO;VARIEDADES;PALMITAS;2;50.0;2000000;MICROEMPRESARIAL;2018-07-03
6512;FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;7000000;MICROEMPRESARIAL;2018-07-27
6513;FEMENINO;COMERCIO;FABRICA DE HELADOS;CABECERA SAN CRISTOBAL;2;60.0;1500000;MICROEMPRESARIAL;2018-02-20
6514;FEMENINO;SERVICIO;PELUQUERIA;20 DE JULIO;3;13.0;7370000;MICROEMPRESARIAL;2017-09-27
6515;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;LA PRADERA;2;13.0;6000000;MICROEMPRESARIAL;2016-09-20
6516;MASCULINO;COMERCIO;TIENDA;ROBLEDO;2;7.0;8000000;MICROEMPRESARIAL;2019-05-03
6517;FEMENINO;INDUSTRIA;FABRICA DE;20 DE JULIO;1;13.0;2000000;MICROEMPRESARIAL;2016-05-20
6518;MASCULINO;COMERCIO;FABRICA DE CALZADO;MANRIQUE ORIENTAL;2;3.0;8000000;MICROEMPRESARIAL;2019-03-27
6519;FEMENINO;SERVICIO;ALMACEN DE ROPA EN;MANRIQUE CENTRAL NO. 1;2;4.0;7000000;MICROEMPRESARIAL;2017-03-21
6520;MASCULINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;3;13.0;6500000;MICROEMPRESARIAL;2016-08-09
6521;MASCULINO;COMERCIO;PRODUCTOS DE BELLEZA;ARANJUEZ;2;4.0;3000000;MICROEMPRESARIAL;2018-06-14
6522;FEMENINO;COMERCIO;RESTAURANTE;SAN JAVIER NO.1;2;13.0;7000000;MICROEMPRESARIAL;2017-05-24
6523;FEMENINO;INDUSTRIA;FABRICA DE;SAN DIEGO;2;10.0;2000000;MICROEMPRESARIAL;2018-07-17
6524;FEMENINO;INDUSTRIA;FABRICA DE;CAMPO VALDES NO. 1;3;4.0;7370000;MICROEMPRESARIAL;2017-05-09
6525;MASCULINO;COMERCIO;CRIADERO DE ANIMALES;CABECERA SAN CRISTOBAL;2;60.0;5000000;MICROEMPRESARIAL;2017-08-17
6526;FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;3500000;MICROEMPRESARIAL;2016-09-12
6527;MASCULINO;SERVICIO;MANTENIMIENTO EN;MANRIQUE CENTRAL NO. 2;3;3.0;5500000;MICROEMPRESARIAL;2018-04-03
6528;FEMENINO;INDUSTRIA;FABRICA DE ALIMENTOS;GRANIZAL;1;1.0;6800000;MICROEMPRESARIAL;2016-08-29
6530;MASCULINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN ANTONIO ;3;80.0;1600000;MICROEMPRESARIAL;2018-11-14
6531;FEMENINO;COMERCIO;TIENDA;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2018-05-09
6532;FEMENINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN CRISTOBAL;2;60.0;2500000;MICROEMPRESARIAL;2016-10-11
6533;FEMENINO;COMERCIO;PAPELERIA;DOCE DE OCTUBRE NO.1;2;6.0;4000000;MICROEMPRESARIAL;2019-05-24
6534;MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;5000000;MICROEMPRESARIAL;2018-01-24
6536;FEMENINO;COMERCIO;RESTAURANTE;ANDALUCIA;2;2.0;7300000;MICROEMPRESARIAL;2017-03-21
6537;MASCULINO;SERVICIO;MANTENIMIENTO EN;ARANJUEZ;3;4.0;5000000;MICROEMPRESARIAL;2018-02-09
6538;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 2;2;3.0;7800000;MICROEMPRESARIAL;2018-11-02
6539;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 2;2;3.0;8200000;MICROEMPRESARIAL;2019-05-08
6540;MASCULINO;INDUSTRIA;FABRICA DE;MANRIQUE ORIENTAL;2;3.0;6890000;MICROEMPRESARIAL;2016-12-07
6541;FEMENINO;COMERCIO;PAPELERIA;BELEN;3;16.0;7000000;MICROEMPRESARIAL;2017-04-24
6542;MASCULINO;SERVICIO;TIENDA NATURISTA;CASTILLA;3;5.0;7800000;MICROEMPRESARIAL;2018-11-13
6543;MASCULINO;COMERCIO;FERRETERIA;DOCE DE OCTUBRE NO.1;1;6.0;7377000;MICROEMPRESARIAL;2017-02-23
6544;MASCULINO;SERVICIO;VARIEDADES;LOPEZ DE MESA;3;7.0;4000000;MICROEMPRESARIAL;2016-12-16
6545;FEMENINO;COMERCIO;TIENDA;ANDALUCIA;2;2.0;4000000;MICROEMPRESARIAL;2017-07-13
6546;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;BUENOS AIRES;2;9.0;4500000;MICROEMPRESARIAL;2019-03-07
6547;FEMENINO;SERVICIO;RESTAURANTE;SAN JAVIER NO.1;2;13.0;7300000;MICROEMPRESARIAL;2017-08-28
6548;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2016-11-16
6550;FEMENINO;COMERCIO;VENTA DE CALZADO;CASTILLA;3;5.0;6000000;MICROEMPRESARIAL;2016-10-27
6551;MASCULINO;SERVICIO;LAVANDERIA;ARANJUEZ;2;4.0;8200000;MICROEMPRESARIAL;2019-06-13
6552;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;2;7.0;7000000;MICROEMPRESARIAL;2018-09-27
6553;FEMENINO;SERVICIO;PELUQUERIA;CAMPO VALDES NO. 2;3;3.0;7000000;MICROEMPRESARIAL;2018-08-16
6554;FEMENINO;COMERCIO;TIENDA;SANTA CRUZ;2;2.0;6000000;MICROEMPRESARIAL;2018-04-04
6555;FEMENINO;INDUSTRIA;FABRICA DE;VILLA GUADALUPE;2;1.0;2500000;MICROEMPRESARIAL;2018-06-08
6556;MASCULINO;INDUSTRIA;CARPINTERIA;ANDALUCIA;1;2.0;7300000;MICROEMPRESARIAL;2017-11-24
6557;MASCULINO;SERVICIO;MANTENIMIENTO EN;BELEN;2;16.0;7800000;MICROEMPRESARIAL;2018-10-30
6558;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ENCISO;2;8.0;7800000;MICROEMPRESARIAL;2019-01-21
6559;MASCULINO;COMERCIO;RECREATIVO EDUCATIVO;LA MILAGROSA;2;9.0;6000000;MICROEMPRESARIAL;2016-09-06
6560;MASCULINO;SERVICIO;FABRICA DE;SAN BENITO;3;10.0;8280000;MICROEMPRESARIAL;2019-03-28
6561;MASCULINO;COMERCIO;TIENDA;MANRIQUE ORIENTAL;2;3.0;7300000;MICROEMPRESARIAL;2017-06-09
6562;MASCULINO;SERVICIO;GIMNASIO;VILLA HERMOSA;3;8.0;7377000;MICROEMPRESARIAL;2017-10-24
6563;MASCULINO;SERVICIO;TIENDA;NUEVOS CONQUISTADORES;1;13.0;5000000;MICROEMPRESARIAL;2016-07-29
6564;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;BARRIO CAICEDO;2;9.0;7300000;MICROEMPRESARIAL;2017-09-27
6565;MASCULINO;SERVICIO;CARPINTERIA;TRINIDAD;3;15.0;7370000;MICROEMPRESARIAL;2017-05-22
6566;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;DOCE DE OCTUBRE NO.1;1;6.0;8000000;MICROEMPRESARIAL;2019-02-14
6567;FEMENINO;COMERCIO;VARIEDADES;JUAN XXIII LA QUIEBRA;2;13.0;2000000;MICROEMPRESARIAL;2018-09-14
6568;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;LA LOMA;1;60.0;6000000;MICROEMPRESARIAL;2018-07-17
6570;MASCULINO;COMERCIO;COMIDAS RAPIDAS;SAN JAVIER NO.1;3;13.0;7377000;MICROEMPRESARIAL;2017-07-18
6573;MASCULINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 2;2;3.0;2000000;MICROEMPRESARIAL;2016-02-15
6574;MASCULINO;INDUSTRIA;FABRICA DE;VERSALLES NO. 1;2;3.0;6000000;MICROEMPRESARIAL;2018-01-29
6575;FEMENINO;COMERCIO;TIENDA DE HELADOS;ROBLEDO;2;7.0;7000000;MICROEMPRESARIAL;2018-11-09
6576;FEMENINO;SERVICIO;PELUQUERIA;SANTA CRUZ;2;2.0;5000000;MICROEMPRESARIAL;2018-07-31
6577;FEMENINO;COMERCIO;FERRETERIA;ANDALUCIA;2;2.0;7812000;MICROEMPRESARIAL;2018-02-13
6578;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE ORIENTAL;2;3.0;7377000;MICROEMPRESARIAL;2017-07-18
6579;FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;1;7.0;5000000;MICROEMPRESARIAL;2018-09-24
6580;FEMENINO;COMERCIO;TIENDA DE HELADOS;VILLATINA;2;8.0;7000000;MICROEMPRESARIAL;2017-10-19
6582;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MORAVIA;2;4.0;3000000;MICROEMPRESARIAL;2018-02-15
6583;MASCULINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN ANTONIO ;3;80.0;7000000;MICROEMPRESARIAL;2017-10-12
6584;MASCULINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;2;13.0;4000000;MICROEMPRESARIAL;2018-07-18
6585;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 2;3;3.0;5000000;MICROEMPRESARIAL;2019-02-11
6586;FEMENINO;INDUSTRIA;FABRICA DE;BELEN;3;16.0;6000000;MICROEMPRESARIAL;2018-09-24
6587;FEMENINO;SERVICIO;COMIDAS RAPIDAS;CASTILLA;3;5.0;7370000;MICROEMPRESARIAL;2017-05-23
6588;FEMENINO;SERVICIO;BARES;CENTRO ADMTIVO;2;10.0;4000000;MICROEMPRESARIAL;2016-04-06
6589;MASCULINO;SERVICIO;BARBERIA;CASTILLA;3;5.0;5000000;MICROEMPRESARIAL;2016-08-04
6590;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;PALERMO;1;4.0;7300000;MICROEMPRESARIAL;2017-11-15
